2023-05-07 14:32:25,963 INFO    StreamThr :81704 [internal.py:wandb_internal():86] W&B internal server running at pid: 81704, started at: 2023-05-07 14:32:25.963406
2023-05-07 14:32:27,366 INFO    Thread-12 :81704 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/pedram/PycharmProjects/cd0581-building-a-reproducible-model-workflow-exercises/lesson-1-machine-learning-pipelines/exercises/exercise_3/starter/download_data/wandb/run-20230507_143225-sb53kg8x/files/conda-environment.yaml
2023-05-07 14:32:27,366 INFO    Thread-12 :81704 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/pedram/PycharmProjects/cd0581-building-a-reproducible-model-workflow-exercises/lesson-1-machine-learning-pipelines/exercises/exercise_3/starter/download_data/wandb/run-20230507_143225-sb53kg8x/files/wandb-metadata.json
2023-05-07 14:32:27,366 INFO    Thread-12 :81704 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/pedram/PycharmProjects/cd0581-building-a-reproducible-model-workflow-exercises/lesson-1-machine-learning-pipelines/exercises/exercise_3/starter/download_data/wandb/run-20230507_143225-sb53kg8x/files/output.log
2023-05-07 14:32:27,366 INFO    Thread-12 :81704 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/pedram/PycharmProjects/cd0581-building-a-reproducible-model-workflow-exercises/lesson-1-machine-learning-pipelines/exercises/exercise_3/starter/download_data/wandb/run-20230507_143225-sb53kg8x/files/wandb-summary.json
2023-05-07 14:32:27,366 INFO    Thread-12 :81704 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/pedram/PycharmProjects/cd0581-building-a-reproducible-model-workflow-exercises/lesson-1-machine-learning-pipelines/exercises/exercise_3/starter/download_data/wandb/run-20230507_143225-sb53kg8x/files/requirements.txt
2023-05-07 14:32:27,468 INFO    wandb-upload_0:81704 [upload_job.py:push():137] Uploaded file /var/folders/v5/0976mnlx54z7jmk4_t491_2r0000gn/T/tmp626tn0bxwandb/epnvtbhm-wandb-metadata.json
2023-05-07 14:32:27,788 INFO    SenderThread:81704 [sender.py:send_request_log_artifact():1438] logged artifact iris.csv - {'id': 'QXJ0aWZhY3Q6NDQ1MzIxNzgy', 'digest': '4e856f9f3a3d03e1c145c8f8e2bec8aa', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'iris.csv', 'alias': 'latest'}, {'artifactCollectionName': 'iris.csv', 'alias': 'v0'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjY3MjU5Njk0', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NDQ1MzIxNzgy', 'versionIndex': 0}}, 'version': 'v0'}
2023-05-07 14:32:27,788 DEBUG   SenderThread:81704 [sender.py:send():375] send: telemetry
2023-05-07 14:32:27,789 DEBUG   SenderThread:81704 [sender.py:send():375] send: exit
2023-05-07 14:32:27,789 INFO    SenderThread:81704 [sender.py:send_exit():598] handling exit code: 0
2023-05-07 14:32:27,789 INFO    SenderThread:81704 [sender.py:send_exit():600] handling runtime: 0
2023-05-07 14:32:27,790 INFO    SenderThread:81704 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-05-07 14:32:27,790 INFO    SenderThread:81704 [sender.py:send_exit():606] send defer
2023-05-07 14:32:27,790 DEBUG   HandlerThread:81704 [handler.py:handle_request():144] handle_request: defer
2023-05-07 14:32:27,790 INFO    HandlerThread:81704 [handler.py:handle_request_defer():170] handle defer: 0
2023-05-07 14:32:27,790 DEBUG   SenderThread:81704 [sender.py:send_request():402] send_request: defer
2023-05-07 14:32:27,790 INFO    SenderThread:81704 [sender.py:send_request_defer():622] handle sender defer: 0
2023-05-07 14:32:27,790 INFO    SenderThread:81704 [sender.py:transition_state():626] send defer: 1
2023-05-07 14:32:27,790 DEBUG   HandlerThread:81704 [handler.py:handle_request():144] handle_request: defer
2023-05-07 14:32:27,790 INFO    HandlerThread:81704 [handler.py:handle_request_defer():170] handle defer: 1
2023-05-07 14:32:27,790 DEBUG   SenderThread:81704 [sender.py:send_request():402] send_request: defer
2023-05-07 14:32:27,790 INFO    SenderThread:81704 [sender.py:send_request_defer():622] handle sender defer: 1
2023-05-07 14:32:27,790 INFO    SenderThread:81704 [sender.py:transition_state():626] send defer: 2
2023-05-07 14:32:27,791 DEBUG   HandlerThread:81704 [handler.py:handle_request():144] handle_request: defer
2023-05-07 14:32:27,791 INFO    HandlerThread:81704 [handler.py:handle_request_defer():170] handle defer: 2
2023-05-07 14:32:27,791 INFO    HandlerThread:81704 [system_monitor.py:finish():190] Stopping system monitor
2023-05-07 14:32:27,791 INFO    HandlerThread:81704 [interfaces.py:finish():202] Joined cpu monitor
2023-05-07 14:32:27,791 DEBUG   SystemMonitor:81704 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-05-07 14:32:27,791 DEBUG   SystemMonitor:81704 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-05-07 14:32:27,791 DEBUG   SystemMonitor:81704 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-05-07 14:32:27,791 INFO    HandlerThread:81704 [interfaces.py:finish():202] Joined disk monitor
2023-05-07 14:32:27,792 INFO    HandlerThread:81704 [interfaces.py:finish():202] Joined gpuapple monitor
2023-05-07 14:32:27,792 INFO    HandlerThread:81704 [interfaces.py:finish():202] Joined memory monitor
2023-05-07 14:32:27,792 INFO    HandlerThread:81704 [interfaces.py:finish():202] Joined network monitor
2023-05-07 14:32:27,792 DEBUG   SenderThread:81704 [sender.py:send_request():402] send_request: defer
2023-05-07 14:32:27,792 INFO    SenderThread:81704 [sender.py:send_request_defer():622] handle sender defer: 2
2023-05-07 14:32:27,792 INFO    SenderThread:81704 [sender.py:transition_state():626] send defer: 3
2023-05-07 14:32:27,792 DEBUG   SenderThread:81704 [sender.py:send():375] send: telemetry
2023-05-07 14:32:27,792 DEBUG   SenderThread:81704 [sender.py:send():375] send: stats
2023-05-07 14:32:27,792 DEBUG   HandlerThread:81704 [handler.py:handle_request():144] handle_request: defer
2023-05-07 14:32:27,792 INFO    HandlerThread:81704 [handler.py:handle_request_defer():170] handle defer: 3
2023-05-07 14:32:27,792 DEBUG   SenderThread:81704 [sender.py:send_request():402] send_request: defer
2023-05-07 14:32:27,792 INFO    SenderThread:81704 [sender.py:send_request_defer():622] handle sender defer: 3
2023-05-07 14:32:27,792 INFO    SenderThread:81704 [sender.py:transition_state():626] send defer: 4
2023-05-07 14:32:27,792 DEBUG   HandlerThread:81704 [handler.py:handle_request():144] handle_request: defer
2023-05-07 14:32:27,792 INFO    HandlerThread:81704 [handler.py:handle_request_defer():170] handle defer: 4
2023-05-07 14:32:27,792 DEBUG   SenderThread:81704 [sender.py:send_request():402] send_request: defer
2023-05-07 14:32:27,792 INFO    SenderThread:81704 [sender.py:send_request_defer():622] handle sender defer: 4
2023-05-07 14:32:27,792 INFO    SenderThread:81704 [sender.py:transition_state():626] send defer: 5
2023-05-07 14:32:27,793 DEBUG   HandlerThread:81704 [handler.py:handle_request():144] handle_request: defer
2023-05-07 14:32:27,793 INFO    HandlerThread:81704 [handler.py:handle_request_defer():170] handle defer: 5
2023-05-07 14:32:27,793 DEBUG   SenderThread:81704 [sender.py:send():375] send: summary
2023-05-07 14:32:27,793 INFO    SenderThread:81704 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-05-07 14:32:27,793 DEBUG   SenderThread:81704 [sender.py:send_request():402] send_request: defer
2023-05-07 14:32:27,793 INFO    SenderThread:81704 [sender.py:send_request_defer():622] handle sender defer: 5
2023-05-07 14:32:27,793 INFO    SenderThread:81704 [sender.py:transition_state():626] send defer: 6
2023-05-07 14:32:27,793 DEBUG   HandlerThread:81704 [handler.py:handle_request():144] handle_request: defer
2023-05-07 14:32:27,793 INFO    HandlerThread:81704 [handler.py:handle_request_defer():170] handle defer: 6
2023-05-07 14:32:27,793 DEBUG   SenderThread:81704 [sender.py:send_request():402] send_request: defer
2023-05-07 14:32:27,793 INFO    SenderThread:81704 [sender.py:send_request_defer():622] handle sender defer: 6
2023-05-07 14:32:27,794 DEBUG   HandlerThread:81704 [handler.py:handle_request():144] handle_request: status_report
2023-05-07 14:32:27,995 INFO    SenderThread:81704 [sender.py:transition_state():626] send defer: 7
2023-05-07 14:32:27,995 DEBUG   HandlerThread:81704 [handler.py:handle_request():144] handle_request: defer
2023-05-07 14:32:27,996 INFO    HandlerThread:81704 [handler.py:handle_request_defer():170] handle defer: 7
2023-05-07 14:32:27,996 DEBUG   SenderThread:81704 [sender.py:send_request():402] send_request: defer
2023-05-07 14:32:27,996 INFO    SenderThread:81704 [sender.py:send_request_defer():622] handle sender defer: 7
2023-05-07 14:32:28,252 DEBUG   HandlerThread:81704 [handler.py:handle_request():144] handle_request: poll_exit
2023-05-07 14:32:28,371 INFO    Thread-12 :81704 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/pedram/PycharmProjects/cd0581-building-a-reproducible-model-workflow-exercises/lesson-1-machine-learning-pipelines/exercises/exercise_3/starter/download_data/wandb/run-20230507_143225-sb53kg8x/files/wandb-summary.json
2023-05-07 14:32:28,372 INFO    Thread-12 :81704 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/pedram/PycharmProjects/cd0581-building-a-reproducible-model-workflow-exercises/lesson-1-machine-learning-pipelines/exercises/exercise_3/starter/download_data/wandb/run-20230507_143225-sb53kg8x/files/config.yaml
2023-05-07 14:32:29,163 INFO    SenderThread:81704 [sender.py:transition_state():626] send defer: 8
2023-05-07 14:32:29,163 DEBUG   SenderThread:81704 [sender.py:send_request():402] send_request: poll_exit
2023-05-07 14:32:29,164 DEBUG   HandlerThread:81704 [handler.py:handle_request():144] handle_request: defer
2023-05-07 14:32:29,164 INFO    HandlerThread:81704 [handler.py:handle_request_defer():170] handle defer: 8
2023-05-07 14:32:29,164 DEBUG   SenderThread:81704 [sender.py:send_request():402] send_request: defer
2023-05-07 14:32:29,165 INFO    SenderThread:81704 [sender.py:send_request_defer():622] handle sender defer: 8
2023-05-07 14:32:29,167 INFO    SenderThread:81704 [sender.py:transition_state():626] send defer: 9
2023-05-07 14:32:29,167 DEBUG   HandlerThread:81704 [handler.py:handle_request():144] handle_request: defer
2023-05-07 14:32:29,167 INFO    HandlerThread:81704 [handler.py:handle_request_defer():170] handle defer: 9
2023-05-07 14:32:29,168 DEBUG   SenderThread:81704 [sender.py:send():375] send: artifact
2023-05-07 14:32:29,253 DEBUG   HandlerThread:81704 [handler.py:handle_request():144] handle_request: poll_exit
2023-05-07 14:32:29,375 INFO    Thread-12 :81704 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/pedram/PycharmProjects/cd0581-building-a-reproducible-model-workflow-exercises/lesson-1-machine-learning-pipelines/exercises/exercise_3/starter/download_data/wandb/run-20230507_143225-sb53kg8x/files/output.log
2023-05-07 14:32:29,857 INFO    SenderThread:81704 [sender.py:send_artifact():1474] sent artifact job-https___github.com_PedramHashemi_cd0581-building-a-reproduc..nes_exercises_exercise_3_starter_download_data_download_data.py - {'id': 'QXJ0aWZhY3Q6NDQ1MzIxODE0', 'digest': '38ccd6944784e4c41ed732435a636613', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'job-https___github.com_PedramHashemi_cd0581-building-a-reproduc..nes_exercises_exercise_3_starter_download_data_download_data.py', 'alias': 'latest'}, {'artifactCollectionName': 'job-https___github.com_PedramHashemi_cd0581-building-a-reproduc..nes_exercises_exercise_3_starter_download_data_download_data.py', 'alias': 'v0'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjY3MjU5NzAx', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NDQ1MzIxODE0', 'versionIndex': 0}}, 'version': 'v0'}
2023-05-07 14:32:29,857 DEBUG   SenderThread:81704 [sender.py:send_request():402] send_request: defer
2023-05-07 14:32:29,857 INFO    SenderThread:81704 [sender.py:send_request_defer():622] handle sender defer: 9
2023-05-07 14:32:29,857 INFO    SenderThread:81704 [dir_watcher.py:finish():365] shutting down directory watcher
2023-05-07 14:32:30,381 INFO    SenderThread:81704 [dir_watcher.py:finish():395] scan: /Users/pedram/PycharmProjects/cd0581-building-a-reproducible-model-workflow-exercises/lesson-1-machine-learning-pipelines/exercises/exercise_3/starter/download_data/wandb/run-20230507_143225-sb53kg8x/files
2023-05-07 14:32:30,381 INFO    SenderThread:81704 [dir_watcher.py:finish():409] scan save: /Users/pedram/PycharmProjects/cd0581-building-a-reproducible-model-workflow-exercises/lesson-1-machine-learning-pipelines/exercises/exercise_3/starter/download_data/wandb/run-20230507_143225-sb53kg8x/files/requirements.txt requirements.txt
2023-05-07 14:32:30,381 INFO    SenderThread:81704 [dir_watcher.py:finish():409] scan save: /Users/pedram/PycharmProjects/cd0581-building-a-reproducible-model-workflow-exercises/lesson-1-machine-learning-pipelines/exercises/exercise_3/starter/download_data/wandb/run-20230507_143225-sb53kg8x/files/output.log output.log
2023-05-07 14:32:30,384 INFO    SenderThread:81704 [dir_watcher.py:finish():409] scan save: /Users/pedram/PycharmProjects/cd0581-building-a-reproducible-model-workflow-exercises/lesson-1-machine-learning-pipelines/exercises/exercise_3/starter/download_data/wandb/run-20230507_143225-sb53kg8x/files/config.yaml config.yaml
2023-05-07 14:32:30,385 INFO    SenderThread:81704 [dir_watcher.py:finish():409] scan save: /Users/pedram/PycharmProjects/cd0581-building-a-reproducible-model-workflow-exercises/lesson-1-machine-learning-pipelines/exercises/exercise_3/starter/download_data/wandb/run-20230507_143225-sb53kg8x/files/wandb-summary.json wandb-summary.json
2023-05-07 14:32:30,386 INFO    SenderThread:81704 [dir_watcher.py:finish():409] scan save: /Users/pedram/PycharmProjects/cd0581-building-a-reproducible-model-workflow-exercises/lesson-1-machine-learning-pipelines/exercises/exercise_3/starter/download_data/wandb/run-20230507_143225-sb53kg8x/files/conda-environment.yaml conda-environment.yaml
2023-05-07 14:32:30,386 INFO    SenderThread:81704 [dir_watcher.py:finish():409] scan save: /Users/pedram/PycharmProjects/cd0581-building-a-reproducible-model-workflow-exercises/lesson-1-machine-learning-pipelines/exercises/exercise_3/starter/download_data/wandb/run-20230507_143225-sb53kg8x/files/wandb-metadata.json wandb-metadata.json
2023-05-07 14:32:30,386 INFO    SenderThread:81704 [sender.py:transition_state():626] send defer: 10
2023-05-07 14:32:30,386 DEBUG   SenderThread:81704 [sender.py:send_request():402] send_request: poll_exit
2023-05-07 14:32:30,386 DEBUG   HandlerThread:81704 [handler.py:handle_request():144] handle_request: defer
2023-05-07 14:32:30,386 INFO    HandlerThread:81704 [handler.py:handle_request_defer():170] handle defer: 10
2023-05-07 14:32:30,387 DEBUG   SenderThread:81704 [sender.py:send_request():402] send_request: defer
2023-05-07 14:32:30,387 INFO    SenderThread:81704 [sender.py:send_request_defer():622] handle sender defer: 10
2023-05-07 14:32:30,387 INFO    SenderThread:81704 [file_pusher.py:finish():167] shutting down file pusher
2023-05-07 14:32:30,834 INFO    wandb-upload_0:81704 [upload_job.py:push():137] Uploaded file /Users/pedram/PycharmProjects/cd0581-building-a-reproducible-model-workflow-exercises/lesson-1-machine-learning-pipelines/exercises/exercise_3/starter/download_data/wandb/run-20230507_143225-sb53kg8x/files/requirements.txt
2023-05-07 14:32:30,864 INFO    wandb-upload_1:81704 [upload_job.py:push():137] Uploaded file /Users/pedram/PycharmProjects/cd0581-building-a-reproducible-model-workflow-exercises/lesson-1-machine-learning-pipelines/exercises/exercise_3/starter/download_data/wandb/run-20230507_143225-sb53kg8x/files/output.log
2023-05-07 14:32:30,916 INFO    wandb-upload_3:81704 [upload_job.py:push():137] Uploaded file /Users/pedram/PycharmProjects/cd0581-building-a-reproducible-model-workflow-exercises/lesson-1-machine-learning-pipelines/exercises/exercise_3/starter/download_data/wandb/run-20230507_143225-sb53kg8x/files/wandb-summary.json
2023-05-07 14:32:30,917 INFO    wandb-upload_4:81704 [upload_job.py:push():137] Uploaded file /Users/pedram/PycharmProjects/cd0581-building-a-reproducible-model-workflow-exercises/lesson-1-machine-learning-pipelines/exercises/exercise_3/starter/download_data/wandb/run-20230507_143225-sb53kg8x/files/conda-environment.yaml
2023-05-07 14:32:30,925 INFO    wandb-upload_2:81704 [upload_job.py:push():137] Uploaded file /Users/pedram/PycharmProjects/cd0581-building-a-reproducible-model-workflow-exercises/lesson-1-machine-learning-pipelines/exercises/exercise_3/starter/download_data/wandb/run-20230507_143225-sb53kg8x/files/config.yaml
2023-05-07 14:32:31,130 INFO    Thread-11 (_thread_body):81704 [sender.py:transition_state():626] send defer: 11
2023-05-07 14:32:31,131 DEBUG   HandlerThread:81704 [handler.py:handle_request():144] handle_request: defer
2023-05-07 14:32:31,131 INFO    HandlerThread:81704 [handler.py:handle_request_defer():170] handle defer: 11
2023-05-07 14:32:31,131 DEBUG   SenderThread:81704 [sender.py:send_request():402] send_request: defer
2023-05-07 14:32:31,131 INFO    SenderThread:81704 [sender.py:send_request_defer():622] handle sender defer: 11
2023-05-07 14:32:31,131 INFO    SenderThread:81704 [file_pusher.py:join():172] waiting for file pusher
2023-05-07 14:32:31,131 INFO    SenderThread:81704 [sender.py:transition_state():626] send defer: 12
2023-05-07 14:32:31,131 DEBUG   HandlerThread:81704 [handler.py:handle_request():144] handle_request: defer
2023-05-07 14:32:31,131 INFO    HandlerThread:81704 [handler.py:handle_request_defer():170] handle defer: 12
2023-05-07 14:32:31,132 DEBUG   SenderThread:81704 [sender.py:send_request():402] send_request: defer
2023-05-07 14:32:31,132 INFO    SenderThread:81704 [sender.py:send_request_defer():622] handle sender defer: 12
2023-05-07 14:32:31,338 INFO    SenderThread:81704 [sender.py:transition_state():626] send defer: 13
2023-05-07 14:32:31,339 DEBUG   HandlerThread:81704 [handler.py:handle_request():144] handle_request: defer
2023-05-07 14:32:31,339 INFO    HandlerThread:81704 [handler.py:handle_request_defer():170] handle defer: 13
2023-05-07 14:32:31,339 DEBUG   SenderThread:81704 [sender.py:send_request():402] send_request: defer
2023-05-07 14:32:31,339 INFO    SenderThread:81704 [sender.py:send_request_defer():622] handle sender defer: 13
2023-05-07 14:32:31,339 INFO    SenderThread:81704 [sender.py:transition_state():626] send defer: 14
2023-05-07 14:32:31,339 DEBUG   HandlerThread:81704 [handler.py:handle_request():144] handle_request: defer
2023-05-07 14:32:31,339 INFO    HandlerThread:81704 [handler.py:handle_request_defer():170] handle defer: 14
2023-05-07 14:32:31,339 DEBUG   SenderThread:81704 [sender.py:send():375] send: final
2023-05-07 14:32:31,339 DEBUG   SenderThread:81704 [sender.py:send():375] send: footer
2023-05-07 14:32:31,339 DEBUG   SenderThread:81704 [sender.py:send_request():402] send_request: defer
2023-05-07 14:32:31,339 INFO    SenderThread:81704 [sender.py:send_request_defer():622] handle sender defer: 14
2023-05-07 14:32:31,340 DEBUG   HandlerThread:81704 [handler.py:handle_request():144] handle_request: poll_exit
2023-05-07 14:32:31,340 DEBUG   HandlerThread:81704 [handler.py:handle_request():144] handle_request: server_info
2023-05-07 14:32:31,340 DEBUG   HandlerThread:81704 [handler.py:handle_request():144] handle_request: get_summary
2023-05-07 14:32:31,340 DEBUG   HandlerThread:81704 [handler.py:handle_request():144] handle_request: sampled_history
2023-05-07 14:32:31,341 DEBUG   SenderThread:81704 [sender.py:send_request():402] send_request: poll_exit
2023-05-07 14:32:31,341 DEBUG   SenderThread:81704 [sender.py:send_request():402] send_request: server_info
2023-05-07 14:32:31,475 DEBUG   HandlerThread:81704 [handler.py:handle_request():144] handle_request: shutdown
2023-05-07 14:32:31,476 INFO    HandlerThread:81704 [handler.py:finish():845] shutting down handler
2023-05-07 14:32:32,346 INFO    WriterThread:81704 [datastore.py:close():298] close: /Users/pedram/PycharmProjects/cd0581-building-a-reproducible-model-workflow-exercises/lesson-1-machine-learning-pipelines/exercises/exercise_3/starter/download_data/wandb/run-20230507_143225-sb53kg8x/run-sb53kg8x.wandb
2023-05-07 14:32:32,476 INFO    SenderThread:81704 [sender.py:finish():1550] shutting down sender
2023-05-07 14:32:32,476 INFO    SenderThread:81704 [file_pusher.py:finish():167] shutting down file pusher
2023-05-07 14:32:32,476 INFO    SenderThread:81704 [file_pusher.py:join():172] waiting for file pusher
